experiment,seed,episode_id,timestep,timestamp,agent_id,agent_type,demand_kw,solar_kw,p2p_bought_kw,p2p_sold_kw,grid_bought_kw,grid_sold_kw,net_cost,voltage_violation,thermal_violation,battery_soc,reward
no_battery,1024,5,32,2019-04-06 08:00:00,solar_02,solar,15.238486894192844,40.29913537242419,0.12625722802968653,0.0,0.0,0.0,0.7392360701138146,False,False,0.0,0.1486257622792312
no_battery,1024,5,32,2019-04-06 08:00:00,solar_03,solar,28.57804473649006,79.49543259951821,0.0,12.055706300359205,0.0,12.363014578135946,-114.59849228676711,False,False,0.0,0.2893710839825689
no_battery,1024,5,32,2019-04-06 08:00:00,solar_04,solar,35.69493631345821,47.706565642774436,3.890672971494137,0.0,0.0,0.0,22.779890248098173,False,False,0.0,0.10765224977578511
no_battery,1024,5,32,2019-04-06 08:00:00,solar_05,solar,30.48729025944425,95.35784899505892,0.0,16.334008844376037,0.0,16.750374008066665,-155.26695325253903,False,False,0.0,0.36199024553293924
no_battery,1024,5,32,2019-04-06 08:00:00,solar_06,solar,25.834460201590666,56.15651266263338,4.775692395840782,0.0,0.0,0.0,27.96167897764778,False,False,0.0,0.09801931948315831
no_battery,1024,5,32,2019-04-06 08:00:00,solar_07,solar,23.90393305887959,105.06874333921165,0.0,50.4463247047673,0.0,51.732236353488055,-479.52999256483,False,False,0.0,0.9502951065263399
no_battery,1024,5,32,2019-04-06 08:00:00,solar_08,solar,36.02631019206019,25.248351403810958,27.609955124125747,0.0,0.0,0.0,161.65628725175625,False,False,0.0,-0.1505185714309068
no_battery,1024,5,32,2019-04-06 08:00:00,solar_09,solar,32.86504301617023,79.87806645481095,0.0,11.872857486613519,0.0,19.164554602544833,-137.74139496918178,False,False,0.0,0.32002923816042234
no_battery,1024,5,32,2019-04-06 08:00:00,solar_10,solar,31.521095303356578,82.71719963489707,0.0,11.663103646958799,0.0,11.960404212017497,-110.86651084772606,False,False,0.0,0.2840516751780673
no_battery,1024,5,32,2019-04-06 08:00:00,solar_11,solar,13.721881689781442,23.22733621573152,5.979217052711357,0.0,0.0,0.0,35.008315843625,False,False,0.0,0.08491964188721111
no_battery,1024,5,32,2019-04-06 08:00:00,solar_12,solar,19.71409809846383,78.79724981721975,0.0,16.202105367184423,0.0,16.615108220165197,-154.0131121886529,False,False,0.0,0.35444482422117196
no_battery,1024,5,32,2019-04-06 08:00:00,solar_13,solar,34.72749014691111,155.39723920761892,0.0,46.78876561210126,0.0,47.981443554091754,-444.76216171141954,False,False,0.0,0.8895908632437606
no_battery,1024,5,32,2019-04-06 08:00:00,solar_14,solar,26.30186936896543,3.621527901650869,26.301868128364895,0.0,0.0,0.0,153.99743789157648,False,False,0.0,-0.18628079257519617
no_battery,1024,5,32,2019-04-06 08:00:00,solar_15,solar,34.6326094908697,6.271525286907927,34.632610767949366,0.0,0.0,0.0,202.77393604634355,False,False,0.0,-0.27695616186686356
no_battery,1024,5,32,2019-04-06 08:00:00,consumer_01,consumer,8.219321023579477,0.0,8.219320921848574,0.0,0.0,0.0,48.1241239974234,False,False,0.0,0.06053739238396136
no_battery,1024,5,32,2019-04-06 08:00:00,consumer_02,consumer,10.858856182346722,0.0,10.858856706482518,0.0,0.0,0.0,63.57860601645515,False,False,0.0,0.031807554915090505
no_battery,1024,5,32,2019-04-06 08:00:00,consumer_03,consumer,8.03240189779922,0.0,8.032401658384517,0.0,0.0,0.0,47.02971170984135,False,False,0.0,0.062571901667899
no_battery,1024,5,32,2019-04-06 08:00:00,consumer_04,consumer,12.326722602414568,0.0,12.326722853260808,0.0,0.0,0.0,72.17296230584203,False,False,0.0,0.015830671378030806
no_battery,1024,5,32,2019-04-06 08:00:00,consumer_05,consumer,14.905749079047467,0.0,14.905749365998439,0.0,0.0,0.0,87.27316253792087,False,False,0.0,-0.012240557271417693
no_battery,1024,5,33,2019-04-06 09:00:00,college,college,66.003,176.1099958012104,0.0,21.804039846217915,0.0,53.08096015378209,-316.63087144707015,False,False,0.5,0.6411565002850813
no_battery,1024,5,33,2019-04-06 09:00:00,solar_01,solar,27.17523027544471,45.35011024996404,0.0,0.8904089235853146,0.0,2.167660714562598,-12.930216391434866,False,False,0.0,0.09809648085043965
no_battery,1024,5,33,2019-04-06 09:00:00,solar_02,solar,15.238486894192844,60.44891924081135,0.0,7.296833578489342,0.0,17.763815107674017,-105.9621423853746,False,False,0.0,0.24500673218960634
no_battery,1024,5,33,2019-04-06 09:00:00,solar_03,solar,28.57804473649006,99.36928541881377,0.0,0.0,0.0,50.91738570380927,-181.26589310556102,False,False,0.0,0.3549474182333929
no_battery,1024,5,33,2019-04-06 09:00:00,solar_04,solar,35.69493631345821,59.63320385449364,0.0,2.1184977229940434,0.0,9.89313025031337,-47.62334785924572,False,False,0.0,0.14357965108063486
no_battery,1024,5,33,2019-04-06 09:00:00,solar_05,solar,30.48729025944425,119.19730484958178,0.0,0.0,0.0,64.87055718163677,-230.9391835666269,False,False,0.0,0.4453010022205265
no_battery,1024,5,33,2019-04-06 09:00:00,solar_06,solar,25.834460201590666,84.23507024202746,0.0,8.828780878963661,0.0,21.493272317791728,-128.20856149767081,False,False,0.0,0.29045823800634857
no_battery,1024,5,33,2019-04-06 09:00:00,solar_07,solar,23.90393305887959,84.05499918043071,0.0,23.632513755056344,0.0,57.532298134349865,-343.18334939414046,False,False,0.0,0.6784689327446034
no_battery,1024,5,33,2019-04-06 09:00:00,solar_08,solar,36.02631019206019,67.32869628979374,10.777960301447195,0.0,0.0,0.0,63.104957564973326,False,False,0.0,0.0326880660193577
no_battery,1024,5,33,2019-04-06 09:00:00,solar_09,solar,32.86504301617023,95.853682031103,0.0,13.688641076107446,0.0,33.3243846849014,-198.78180297885808,False,False,0.0,0.41922350310446743
no_battery,1024,5,33,2019-04-06 09:00:00,solar_10,solar,31.521095303356578,103.39649399700104,0.0,0.0,0.0,51.196102619936404,-182.2581253269736,False,False,0.0,0.3578708605199978
no_battery,1024,5,33,2019-04-06 09:00:00,solar_11,solar,13.721881689781442,61.939341728817446,0.0,2.7676742523519495,0.0,6.737779225496385,-40.1912267902878,False,False,0.0,0.13337029142421708
no_battery,1024,5,33,2019-04-06 09:00:00,solar_12,solar,19.71409809846383,98.4965569877575,0.0,0.0,0.0,59.08314917363769,-210.33601105815018,False,False,0.0,0.40352342006727904
no_battery,1024,5,33,2019-04-06 09:00:00,solar_13,solar,34.72749014691111,129.49769625221668,0.0,35.135047288152165,0.0,85.53470174597733,-510.21924008781025,False,False,0.0,0.9887865731157474
no_battery,1024,5,33,2019-04-06 09:00:00,solar_14,solar,26.30186936896543,10.864275789564024,22.680340155968018,0.0,0.0,0.0,132.79339161319277,False,False,0.0,-0.09686253174250169
no_battery,1024,5,33,2019-04-06 09:00:00,solar_15,solar,34.6326094908697,18.814042632981742,28.36108535852813,0.0,0.0,0.0,166.0541547741822,False,False,0.0,-0.1586941944620331
no_battery,1024,5,33,2019-04-06 09:00:00,consumer_01,consumer,8.219321023579477,0.0,8.219320921848574,0.0,0.0,0.0,48.1241239974234,False,False,0.0,0.06053739238396136
no_battery,1024,5,33,2019-04-06 09:00:00,consumer_02,consumer,10.858856182346722,0.0,10.858856706482518,0.0,0.0,0.0,63.57860601645515,False,False,0.0,0.031807554915090505
no_battery,1024,5,33,2019-04-06 09:00:00,consumer_03,consumer,8.03240189779922,0.0,8.032401658384517,0.0,0.0,0.0,47.02971170984135,False,False,0.0,0.062571901667899
no_battery,1024,5,33,2019-04-06 09:00:00,consumer_04,consumer,12.326722602414568,0.0,12.326722853260808,0.0,0.0,0.0,72.17296230584203,False,False,0.0,0.015830671378030806
no_battery,1024,5,33,2019-04-06 09:00:00,consumer_05,consumer,14.905749079047467,0.0,14.905749365998439,0.0,0.0,0.0,87.27316253792087,False,False,0.0,-0.012240557271417693
no_battery,1024,5,34,2019-04-06 10:00:00,college,college,66.003,211.332,0.0,14.447519176078048,0.0,95.65948082392197,-425.1379765090992,False,False,0.5,0.8221907564650831
no_battery,1024,5,34,2019-04-06 10:00:00,solar_01,solar,27.17523027544471,56.68763477149328,0.0,2.3847886681203088,0.0,15.790091232056703,-70.17566243796627,False,False,0.0,0.17353929056228334
no_battery,1024,5,34,2019-04-06 10:00:00,solar_02,solar,15.238486894192844,75.5611449975984,0.0,5.932216541045832,0.0,39.278214310394404,-174.56357079282742,False,False,0.0,0.3502389521263254
no_battery,1024,5,34,2019-04-06 10:00:00,solar_03,solar,28.57804473649006,119.24314534555465,0.0,4.274200866598633,0.0,66.51704239480308,-261.826116999434,False,False,0.0,0.5071514663565606
no_battery,1024,5,34,2019-04-06 10:00:00,solar_04,solar,35.69493631345821,71.55984633151205,0.0,0.0,0.0,23.938269028559425,-85.22023774167155,False,False,0.0,0.18835291795065617
no_battery,1024,5,34,2019-04-06 10:00:00,solar_05,solar,30.48729025944425,143.03676922976047,0.0,5.413083475126979,0.0,83.29693524480321,-328.2306932183679,False,False,0.0,0.6290704904562092
no_battery,1024,5,34,2019-04-06 10:00:00,solar_06,solar,25.834460201590666,105.29383215413287,0.0,7.662945224147638,0.0,50.73766317873171,-225.4926252036693,False,False,0.0,0.44764622552520716
no_battery,1024,5,34,2019-04-06 10:00:00,solar_07,solar,23.90393305887959,56.03646571755841,0.0,7.892628371645049,0.0,52.25843434891202,-232.25136539810856,False,False,0.0,0.45909518527991056
no_battery,1024,5,34,2019-04-06 10:00:00,solar_08,solar,36.02631019206019,100.99340561524383,0.0,4.107293905363613,0.0,27.195091267219205,-120.86273072720432,False,False,0.0,0.26455886608130674
no_battery,1024,5,34,2019-04-06 10:00:00,solar_09,solar,32.86504301617023,79.87806645481095,0.0,8.264956597503348,0.0,54.723682835355994,-243.20763177224944,False,False,0.0,0.4823869690032262
no_battery,1024,5,34,2019-04-06 10:00:00,solar_10,solar,31.521095303356578,124.07579575459874,0.0,4.6231757477677045,0.0,67.25222616460184,-266.48661914916244,False,False,0.0,0.5170728896736037
no_battery,1024,5,34,2019-04-06 10:00:00,solar_11,solar,13.721881689781442,92.90934486292608,0.0,6.326779144005844,0.0,41.890680387905164,-186.1741140690966,False,False,0.0,0.3702953566669216
no_battery,1024,5,34,2019-04-06 10:00:00,solar_12,solar,19.71409809846383,118.19587120331816,0.0,1.8344991852630095,0.0,76.94796185559439,-284.67573693563094,False,False,0.0,0.5415474423321335
no_battery,1024,5,34,2019-04-06 10:00:00,solar_13,solar,34.72749014691111,103.5981625592117,0.0,12.435125961560129,0.0,82.33508320463288,-365.9205587134276,False,False,0.0,0.706775142961903
no_battery,1024,5,34,2019-04-06 10:00:00,solar_14,solar,26.30186936896543,28.971298495699283,15.43759266258151,0.0,0.0,0.0,90.38710503941475,False,False,0.0,-0.01802936739427767
no_battery,1024,5,34,2019-04-06 10:00:00,solar_15,solar,34.6326094908697,50.17060092993086,15.818568695669768,0.0,0.0,0.0,92.6177197131465,False,False,0.0,-0.02217607363477621
no_battery,1024,5,34,2019-04-06 10:00:00,consumer_01,consumer,8.219321023579477,0.0,8.219320921848574,0.0,0.0,0.0,48.1241239974234,False,False,0.0,0.06053739238396136
no_battery,1024,5,34,2019-04-06 10:00:00,consumer_02,consumer,10.858856182346722,0.0,10.858856706482518,0.0,0.0,0.0,63.57860601645515,False,False,0.0,0.031807554915090505
no_battery,1024,5,34,2019-04-06 10:00:00,consumer_03,consumer,8.03240189779922,0.0,8.032401658384517,0.0,0.0,0.0,47.02971170984135,False,False,0.0,0.062571901667899
no_battery,1024,5,34,2019-04-06 10:00:00,consumer_04,consumer,12.326722602414568,0.0,12.326722853260808,0.0,0.0,0.0,72.17296230584203,False,False,0.0,0.015830671378030806
no_battery,1024,5,34,2019-04-06 10:00:00,consumer_05,consumer,14.905749079047467,0.0,14.905749365998439,0.0,0.0,0.0,87.27316253792087,False,False,0.0,-0.012240557271417693
no_battery,1024,5,35,2019-04-06 11:00:00,college,college,66.003,176.1099958012104,0.0,6.489958801024227,0.0,138.8390411989758,-532.2656954483507,True,False,0.5,1.0095620430130587
no_battery,1024,5,35,2019-04-06 11:00:00,solar_01,solar,27.17523027544471,68.02516334763821,0.0,1.9416996391536685,0.0,27.57070748562972,-109.52037003608652,True,False,0.0,0.23414659078779418
no_battery,1024,5,35,2019-04-06 11:00:00,solar_02,solar,15.238486894192844,90.67337615893983,0.0,4.045924127450469,0.0,56.27673608381307,-224.03406622459704,True,False,0.0,0.43326936700480584
no_battery,1024,5,35,2019-04-06 11:00:00,solar_03,solar,28.57804473649006,99.36928541881377,0.0,6.081033522669542,0.0,84.5840672963246,-336.7237308501458,True,False,0.0,0.6446586793170672
no_battery,1024,5,35,2019-04-06 11:00:00,solar_04,solar,35.69493631345821,59.63320385449364,0.0,2.405509049646317,0.0,33.459401034165104,-133.19972316730696,True,False,0.0,0.27926565732326974
no_battery,1024,5,35,2019-04-06 11:00:00,solar_05,solar,30.48729025944425,119.19730484958178,0.0,7.548849074526232,0.0,105.00063118369735,-418.00075834531367,True,False,0.0,0.7944264924408788
no_battery,1024,5,35,2019-04-06 11:00:00,solar_06,solar,25.834460201590666,126.35260159744023,0.0,5.329450039127603,0.0,74.12992529665844,-295.10646403519615,True,False,0.0,0.5675769959984314
no_battery,1024,5,35,2019-04-06 11:00:00,solar_07,solar,23.90393305887959,35.022717801226314,0.0,0.6247480671699253,0.0,31.50778355871156,-115.82560940229305,True,False,0.0,0.23859266822182554
no_battery,1024,5,35,2019-04-06 11:00:00,solar_08,solar,36.02631019206019,126.24175024691942,0.0,0.0,0.0,64.96709165260722,-231.2828462832817,True,False,0.0,0.43121447638003507
no_battery,1024,5,35,2019-04-06 11:00:00,solar_09,solar,32.86504301617023,63.90245659184356,0.0,3.153228563938559,0.0,43.859797197070286,-174.60303126343047,True,False,0.0,0.29778898214994426
no_battery,1024,5,35,2019-04-06 11:00:00,solar_10,solar,31.521095303356578,103.39649399700104,0.0,6.20777163013044,0.0,86.34692957467222,-343.7415721802468,True,False,0.0,0.5546466223838427
no_battery,1024,5,35,2019-04-06 11:00:00,solar_11,solar,13.721881689781442,116.13667484860072,0.0,5.311212305278039,0.0,73.87624774307925,-294.09659001276503,True,False,0.0,0.4437372393065535
no_battery,1024,5,35,2019-04-06 11:00:00,solar_12,solar,19.71409809846383,98.4965569877575,0.0,0.49967391546939705,0.0,97.98209899260767,-351.74186318875667,True,False,0.0,0.6627340739128036
no_battery,1024,5,35,2019-04-06 11:00:00,solar_13,solar,34.72749014691111,69.06519470888135,0.0,4.619250901926392,0.0,64.25141839633014,-255.78076352171433,True,False,0.0,0.49896350872913986
no_battery,1024,5,35,2019-04-06 11:00:00,solar_14,solar,26.30186936896543,43.457103158256096,0.0,0.08474186846404017,0.0,2.5846884281243443,-9.697654443979621,True,False,0.0,0.06659541608405142
no_battery,1024,5,35,2019-04-06 11:00:00,solar_15,solar,34.6326094908697,75.25617053192697,0.0,0.0,0.0,15.537990039468184,-55.31524454050673,True,False,0.0,0.1373457255082685
no_battery,1024,5,35,2019-04-06 11:00:00,consumer_01,consumer,8.219321023579477,0.0,8.219320921848574,0.0,0.0,0.0,48.1241239974234,True,False,0.0,0.06053739238396136
no_battery,1024,5,35,2019-04-06 11:00:00,consumer_02,consumer,10.858856182346722,0.0,10.858856706482518,0.0,0.0,0.0,63.57860601645515,True,False,0.0,0.031807554915090505
no_battery,1024,5,35,2019-04-06 11:00:00,consumer_03,consumer,8.03240189779922,0.0,8.032401658384517,0.0,0.0,0.0,47.02971170984135,True,False,0.0,0.062571901667899
no_battery,1024,5,35,2019-04-06 11:00:00,consumer_04,consumer,12.326722602414568,0.0,12.326722853260808,0.0,0.0,0.0,72.17296230584203,True,False,0.0,0.015830671378030806
no_battery,1024,5,35,2019-04-06 11:00:00,consumer_05,consumer,14.905749079047467,0.0,14.905749365998439,0.0,0.0,0.0,87.27316253792087,True,False,0.0,-0.012240557271417693
no_battery,1024,5,36,2019-04-06 12:00:00,college,college,66.003,140.8880041987896,0.0,0.0,0.0,110.10700000000001,-391.98092,True,False,0.5,0.7474305392602022
no_battery,1024,5,36,2019-04-06 12:00:00,solar_01,solar,27.17523027544471,56.68763477149328,0.0,2.9171280080471287,0.0,37.93280634134262,-152.12057506229567,True,False,0.0,0.309907188223009
no_battery,1024,5,36,2019-04-06 12:00:00,solar_02,solar,15.238486894192844,75.5611449975984,0.0,5.386868612067844,0.0,70.048020959019,-280.91107033776484,True,False,0.0,0.5377569080369669
no_battery,1024,5,36,2019-04-06 12:00:00,solar_03,solar,28.57804473649006,79.49543259951821,0.0,4.37695377741671,0.0,66.414289483985,-262.06193492976143,True,False,0.0,0.5077350003908437
no_battery,1024,5,36,2019-04-06 12:00:00,solar_04,solar,35.69493631345821,47.706565642774436,0.0,1.023144643118292,0.0,22.915124385441132,-87.56835469762802,True,False,0.0,0.19699215677889836
no_battery,1024,5,36,2019-04-06 12:00:00,solar_05,solar,30.48729025944425,95.35784899505892,0.0,5.118979357718867,0.0,83.59103936221132,-327.55572426891626,True,False,0.0,0.6274841908522729
no_battery,1024,5,36,2019-04-06 12:00:00,solar_06,solar,25.834460201590666,105.29383215413287,0.0,7.178084684810516,0.0,93.34005758388223,-374.3182908281863,True,False,0.0,0.7132208668312838
no_battery,1024,5,36,2019-04-06 12:00:00,solar_07,solar,23.90393305887959,14.00896706673084,0.0,0.7940015629737882,0.0,10.324780894058547,-41.40509913405996,True,False,0.0,0.11823937121408551
no_battery,1024,5,36,2019-04-06 12:00:00,solar_08,solar,36.02631019206019,151.49010390810884,0.0,6.44236025576793,0.0,83.77308204819076,-335.9521913890803,True,False,0.0,0.6459440158524726
no_battery,1024,5,36,2019-04-06 12:00:00,solar_09,solar,32.86504301617023,42.60148537257123,0.0,2.21640757921896,0.0,28.821004509939392,-115.57984243171126,True,False,0.0,0.2462315519314993
no_battery,1024,5,36,2019-04-06 12:00:00,solar_10,solar,31.521095303356578,82.71719963489707,0.0,4.753200013010714,0.0,67.12220189935883,-266.78502483789515,True,False,0.0,0.4659326105380327
no_battery,1024,5,36,2019-04-06 12:00:00,solar_11,solar,13.721881689781442,139.36401314101786,0.0,7.313526284909629,0.0,95.10126928695063,-381.3812150596901,True,False,0.0,0.6530711000985827
no_battery,1024,5,36,2019-04-06 12:00:00,solar_12,solar,19.71409809846383,78.79724981721975,0.0,0.3161888466812825,0.0,78.46627219417611,-281.1912147085859,True,False,0.0,0.5331425068473533
no_battery,1024,5,36,2019-04-06 12:00:00,solar_13,solar,34.72749014691111,43.16565638467773,0.0,2.4520842134903855,0.0,31.88562015324886,-127.86976081555214,True,False,0.0,0.2699916934415332
no_battery,1024,5,36,2019-04-06 12:00:00,solar_14,solar,26.30186936896543,54.32137603379436,0.0,1.1531614175027143,0.0,16.002072317265927,-63.7191375489451,True,False,0.0,0.15543749022768832
no_battery,1024,5,36,2019-04-06 12:00:00,solar_15,solar,34.6326094908697,94.07020811858939,0.0,2.9009622492400915,0.0,37.72259527192894,-151.27757313736777,True,False,0.0,0.31137547093693696
no_battery,1024,5,36,2019-04-06 12:00:00,consumer_01,consumer,8.219321023579477,0.0,8.219320921848574,0.0,0.0,0.0,48.1241239974234,True,False,0.0,0.06053739238396136
no_battery,1024,5,36,2019-04-06 12:00:00,consumer_02,consumer,10.858856182346722,0.0,10.858856706482518,0.0,0.0,0.0,63.57860601645515,True,False,0.0,0.031807554915090505
no_battery,1024,5,36,2019-04-06 12:00:00,consumer_03,consumer,8.03240189779922,0.0,8.032401658384517,0.0,0.0,0.0,47.02971170984135,True,False,0.0,0.062571901667899
no_battery,1024,5,36,2019-04-06 12:00:00,consumer_04,consumer,12.326722602414568,0.0,12.326722853260808,0.0,0.0,0.0,72.17296230584203,True,False,0.0,0.015830671378030806
no_battery,1024,5,36,2019-04-06 12:00:00,consumer_05,consumer,14.905749079047467,0.0,14.905749365998439,0.0,0.0,0.0,87.27316253792087,True,False,0.0,-0.012240557271417693
no_battery,1024,5,37,2019-04-06 13:00:00,college,college,66.003,93.92500022935867,0.0,0.0,0.0,74.885,-266.5906,False,False,0.5,0.5190150813574926
no_battery,1024,5,37,2019-04-06 13:00:00,solar_01,solar,27.17523027544471,45.35011024996404,0.0,2.5139784256045985,0.0,26.99842869917879,-110.83374985099141,False,False,0.0,0.2385272726097857
no_battery,1024,5,37,2019-04-06 13:00:00,solar_02,solar,15.238486894192844,60.44891924081135,0.0,5.1385122773954865,0.0,55.184147933868054,-226.54155602872083,False,False,0.0,0.43974202331215534
no_battery,1024,5,37,2019-04-06 13:00:00,solar_03,solar,28.57804473649006,52.99676553447026,0.0,4.337335433410671,0.0,46.5800502703986,-191.22007792523848,False,False,0.0,0.3819705971845755
no_battery,1024,5,37,2019-04-06 13:00:00,solar_04,solar,35.69493631345821,31.804263353870404,0.0,1.023195886855507,0.0,10.988432086451905,-45.109630145307776,False,False,0.0,0.12978797778430534
no_battery,1024,5,37,2019-04-06 13:00:00,solar_05,solar,30.48729025944425,63.57167197921742,0.0,5.5259193369772035,0.0,59.344637844659566,-243.62116844498956,False,False,0.0,0.47739515360786666
no_battery,1024,5,37,2019-04-06 13:00:00,solar_06,solar,25.834460201590666,84.23507024202746,0.0,6.768650027819459,0.0,72.69072530796659,-298.409428009244,False,False,0.0,0.5755284364917834
no_battery,1024,5,37,2019-04-06 13:00:00,solar_07,solar,23.90393305887959,7.004781788989049,9.89496671181682,0.0,0.0,0.0,57.93503009768749,False,False,0.0,0.04229894625966994
no_battery,1024,5,37,2019-04-06 13:00:00,solar_08,solar,36.02631019206019,126.24175024691942,0.0,9.835642453724672,0.0,105.6281505015855,-433.6239023522023,False,False,0.0,0.8265146093620652
no_battery,1024,5,37,2019-04-06 13:00:00,solar_09,solar,32.86504301617023,26.625872652941506,0.0,0.8293870002460433,0.0,8.907055670051498,-36.56517907182392,False,False,0.0,0.11506558926846061
no_battery,1024,5,37,2019-04-06 13:00:00,solar_10,solar,31.521095303356578,55.14460254343189,0.0,4.361077594157913,0.0,46.83502502577849,-192.26679840556602,False,False,0.0,0.38499533298724004
no_battery,1024,5,37,2019-04-06 13:00:00,solar_11,solar,13.721881689781442,116.13667484860072,0.0,10.702671780895818,0.0,114.93945931446741,-471.848618436649,False,False,0.0,0.8906066342798014
no_battery,1024,5,37,2019-04-06 13:00:00,solar_12,solar,19.71409809846383,52.53131201086871,0.0,5.032926040606506,0.0,54.05022313303119,-221.88657632134215,False,False,0.0,0.4335142656555042
no_battery,1024,5,37,2019-04-06 13:00:00,solar_13,solar,34.72749014691111,17.26611458707515,0.0,0.7187947567949691,0.0,7.719369742007794,-31.689499582582293,False,False,0.0,0.10765490150596518
no_battery,1024,5,37,2019-04-06 13:00:00,solar_14,solar,26.30186936896543,65.1856527947003,0.0,2.3868077357561317,0.0,25.632701464795897,-105.22717650752556,False,False,0.0,0.22834489592783574
no_battery,1024,5,37,2019-04-06 13:00:00,solar_15,solar,34.6326094908697,112.88425243367757,0.0,5.063119467546692,0.0,54.374480125901925,-223.21771373069674,False,False,0.0,0.44188731598105996
no_battery,1024,5,37,2019-04-06 13:00:00,consumer_01,consumer,8.219321023579477,0.0,8.219320921848574,0.0,0.0,0.0,48.1241239974234,False,False,0.0,0.06053739238396136
no_battery,1024,5,37,2019-04-06 13:00:00,consumer_02,consumer,10.858856182346722,0.0,10.858856706482518,0.0,0.0,0.0,63.57860601645515,False,False,0.0,0.031807554915090505
no_battery,1024,5,37,2019-04-06 13:00:00,consumer_03,consumer,8.03240189779922,0.0,8.032401658384517,0.0,0.0,0.0,47.02971170984135,False,False,0.0,0.062571901667899
no_battery,1024,5,37,2019-04-06 13:00:00,consumer_04,consumer,12.326722602414568,0.0,12.326722853260808,0.0,0.0,0.0,72.17296230584203,False,False,0.0,0.015830671378030806
no_battery,1024,5,37,2019-04-06 13:00:00,consumer_05,consumer,14.905749079047467,0.0,14.905749365998439,0.0,0.0,0.0,87.27316253792087,False,False,0.0,-0.012240557271417693
no_battery,1024,5,38,2019-04-06 14:00:00,college,college,66.003,58.70300232875347,0.0,1.911534566678402,0.0,26.010465433321595,-103.78929183052692,False,False,0.5,0.2349259868452073
no_battery,1024,5,38,2019-04-06 14:00:00,solar_01,solar,27.17523027544471,30.233298710224105,0.0,3.229254824449208,0.0,14.945625075727802,-72.11371226674109,False,False,0.0,0.1817884565278936
no_battery,1024,5,38,2019-04-06 14:00:00,solar_02,solar,15.238486894192844,40.29913537242419,0.0,8.032845484773674,0.0,37.17758536666656,-179.38451421868282,False,False,0.0,0.36384740896834145
no_battery,1024,5,38,2019-04-06 14:00:00,solar_03,solar,28.57804473649006,33.12290916145204,0.0,4.338640620287735,0.0,20.080080258207417,-96.88782655100309,False,False,0.0,0.22484393656342963
no_battery,1024,5,38,2019-04-06 14:00:00,solar_04,solar,35.69493631345821,19.8776230095016,3.890672971494137,0.0,0.0,0.0,22.779890248098173,False,False,0.0,0.10765224977578511
no_battery,1024,5,38,2019-04-06 14:00:00,solar_05,solar,30.48729025944425,39.732211861866645,0.0,5.878327863896075,0.0,27.206054988546626,-131.27116540233752,False,False,0.0,0.285779074243092
no_battery,1024,5,38,2019-04-06 14:00:00,solar_06,solar,25.834460201590666,56.15651266263338,0.0,10.376434258249503,0.0,48.02417414462984,-231.7200825369331,False,False,0.0,0.4638693876616347
no_battery,1024,5,38,2019-04-06 14:00:00,solar_07,solar,23.90393305887959,0.0,16.899152029013152,0.0,0.0,0.0,98.94453512987201,False,False,0.0,-0.033937605234103066
no_battery,1024,5,38,2019-04-06 14:00:00,solar_08,solar,36.02631019206019,100.99340561524383,0.0,16.029192704433797,0.0,74.1862495995249,-357.95397185876857,False,False,0.0,0.6974718603121223
no_battery,1024,5,38,2019-04-06 14:00:00,solar_09,solar,32.86504301617023,10.650257790815033,6.239171001552954,0.0,0.0,0.0,36.530346214092546,False,False,0.0,0.08209019182137466
no_battery,1024,5,38,2019-04-06 14:00:00,solar_10,solar,31.521095303356578,34.46530448358105,0.0,4.197349701511371,0.0,19.426158157464926,-93.7326055429242,False,False,0.0,0.2205967237354489
no_battery,1024,5,38,2019-04-06 14:00:00,solar_11,solar,13.721881689781442,92.90934486292608,0.0,18.196734972217783,0.0,84.21806059964247,-406.35817899706234,False,False,0.0,0.7790940073271337
no_battery,1024,5,38,2019-04-06 14:00:00,solar_12,solar,19.71409809846383,32.832001317819504,0.0,5.83085807906201,0.0,26.98635550828761,-130.21109966241195,False,False,0.0,0.27859388069929575
no_battery,1024,5,38,2019-04-06 14:00:00,solar_13,solar,34.72749014691111,8.633424894928119,17.461375369133723,0.0,0.0,0.0,102.23635278627796,False,False,0.0,-0.04005708475656379
no_battery,1024,5,38,2019-04-06 14:00:00,solar_14,solar,26.30186936896543,54.32137603379436,0.0,6.908747123296525,0.0,31.975037543038884,-154.2818480601196,False,False,0.0,0.32475177570747354
no_battery,1024,5,38,2019-04-06 14:00:00,solar_15,solar,34.6326094908697,94.07020811858939,0.0,13.903502678312742,0.0,64.34813898741547,-310.4843829767202,False,False,0.0,0.610297130536188
no_battery,1024,5,38,2019-04-06 14:00:00,consumer_01,consumer,8.219321023579477,0.0,8.219320921848574,0.0,0.0,0.0,48.1241239974234,False,False,0.0,0.06053739238396136
no_battery,1024,5,38,2019-04-06 14:00:00,consumer_02,consumer,10.858856182346722,0.0,10.858856706482518,0.0,0.0,0.0,63.57860601645515,False,False,0.0,0.031807554915090505
no_battery,1024,5,38,2019-04-06 14:00:00,consumer_03,consumer,8.03240189779922,0.0,8.032401658384517,0.0,0.0,0.0,47.02971170984135,False,False,0.0,0.062571901667899
no_battery,1024,5,38,2019-04-06 14:00:00,consumer_04,consumer,12.326722602414568,0.0,12.326722853260808,0.0,0.0,0.0,72.17296230584203,False,False,0.0,0.015830671378030806
